#Name	TATA-box	Inr	CCAAT-box	GC-box
TMEM222_1	0	1	0	0
ZPBP_1	0	0	0	0
PAIP1_1	0	1	0	0
RBX1_1	0	0	0	1
ARHGEF39_1	0	0	0	0
TMEM208_1	0	1	0	0
WDCP_1	0	0	0	0
DEAF1_1	0	0	0	0
SCCPDH_1	0	1	0	0
FGFR4_1	0	0	0	1
MSANTD2_1	0	1	0	1
RNF11_1	0	1	0	1
MSANTD4_1	0	0	1	0
GSN_1	1	0	0	1
CUL2_1	0	0	0	1
ERBB4_1	0	0	0	0
THRA_1	0	0	0	0
ZC3H15_1	0	1	0	1
TLDC1_1	0	0	0	1
PHF21A_1	0	0	0	0
EXOC2_1	0	0	0	1
SLC41A2_1	0	1	0	0
VPS37A_1	0	0	0	1
UQCR10_1	0	1	0	0
FLII_1	0	0	1	1
SLC25A36_1	0	0	1	0
IFT52_1	0	0	0	0
TMEM206_2	0	0	0	0
CEL_1	1	0	0	0
MAPK10_1	0	0	0	0
CDO1_1	1	1	0	0
HYLS1_1	0	0	0	1
GORAB_1	0	1	0	0
AK6_1	0	0	0	0
ADCY9_1	0	0	0	1
RUFY3_1	0	1	0	0
SLC31A1_1	0	1	0	1
LIN7C_1	0	0	0	1
SPOP_1	0	1	0	0
SELENOT_1	0	1	0	0
Rchy1_1	0	0	0	0
BCS1L_1	0	0	0	0
YBX1_1	0	1	1	1
CC2D1B_1	0	0	0	0
DOK5_1	0	0	0	1
TAOK1_1	0	0	0	1
FGF8_1	0	0	0	1
AIMP1_1	0	0	1	0
ANKRD52_1	0	1	0	0
RNF122_1	0	0	0	0
FAM180B_1	0	1	0	1
EPHA7_1	0	0	1	1
STX12_1	0	1	0	0
FAM169B_1	0	1	0	1
DBNDD1_1	0	0	0	1
FLT1_1	1	0	0	0
MRPL54_1	0	0	0	0
CA8_1	0	1	0	0
RUNDC3B_1	0	0	0	0
GNB1L_2	0	0	0	0
VPS18_1	0	0	0	1
SLC5A1_2	1	0	0	0
PER3_1	0	0	0	1
NDP_2	1	1	0	0
SBF2_1	0	0	0	0
GRHL1_1	1	1	0	1
MED20_1	0	1	0	0
CLCN6_1	0	0	0	0
HADH_1	0	1	0	1
TCTN3_1	0	0	0	0
DNAJC24_1	0	0	0	0
HOXC8_1	0	0	0	0
NR0B1_1	1	0	1	1
MRPL41_1	0	0	1	1
KHDRBS3_1	1	1	1	1
CARS_1	0	0	0	0
GCH1_1	1	0	0	0
MRPS5_1	0	0	0	1
RNF14_1	0	0	0	0
C16orf70_1	0	1	0	1
CPNE4_1	0	0	0	1
KLHDC1_2	0	0	0	1
YY1_1	0	1	1	0
FGGY_1	0	1	0	0
USP4_1	0	0	0	0
WIF1_1	0	0	0	1
PRTG_1	0	0	0	1
HNRNPA2B1_1	0	1	0	1
MID1_1	0	0	0	0
Prom1_1	0	0	0	1
TSPAN1_1	1	0	0	0
AKR1B1_1	0	0	0	1
RELN_1	0	0	0	0
TBC1D19_1	0	0	0	0
GNB5_1	0	1	0	0
TMEM39B_1	0	0	0	1
CACFD1_1	0	1	0	1
SGTA_1	0	1	0	1
PAPD7_1	1	0	0	0
TMEM167A_1	0	0	1	1
UTP6_1	0	0	0	0
DUSP6_1	0	0	0	0
CSTA_1	1	1	0	0
LYSMD3_1	0	0	0	1
KTN1_1	0	0	0	1
IP6K2_1	0	0	1	0
C7orf26_1	0	0	1	0
CACNG3_1	0	0	0	0
FGF13_1	0	0	0	1
P4HB_1	1	0	1	0
SNX3_1	0	1	0	0
SERPINE2_1	1	0	0	1
BLMH_2	0	1	0	0
GFRA1_1	0	1	0	0
FBXW2_2	0	0	0	1
RPSA_1	1	0	0	1
AGO3_1	0	0	0	1
PUSL1_1	0	0	0	0
UBQLN4_1	0	1	0	1
EEF2_1	1	0	0	0
RPL36_1	0	0	0	0
UTS2B_1	0	0	0	0
ERGIC3_1	0	0	0	0
NKX2-5_1	0	0	0	0
MAPKAP1_1	0	1	0	0
KCNN3_1	0	0	1	0
HNRNPAB_1	0	0	0	1
AGPAT4_1	0	1	0	0
HSPB7_1	1	0	0	1
PITX1_1	0	1	0	0
JARID2_1	0	0	0	0
BTBD6_1	0	1	0	1
PLPPR1_2	0	0	0	1
PDE4C_1	0	0	0	0
CIZ1_1	0	1	0	1
PPP2R4_1	0	0	0	0
TRIM54_1	0	1	0	0
MDK_1	0	0	0	1
YAF2_1	0	0	0	0
PSMD12_1	0	0	0	1
CPE_1	0	1	0	1
IDH2_1	0	0	0	1
TMEM60_1	0	0	0	1
LPAR1_2	0	0	0	0
SF3A1_1	0	0	0	1
DUSP12_1	0	0	0	0
RALGAPB_1	0	0	0	0
MRPL1_1	0	0	0	0
ROR1_1	0	1	1	0
DUT_1	0	1	0	1
EI24_2	0	0	0	1
SH3PXD2B_1	0	0	0	1
UTP18_1	0	0	0	0
NTMT1_1	0	0	0	1
AAR2_1	0	0	0	1
BCL11A_1	0	1	0	1
NIF3L1_1	0	0	0	1
DIMT1_1	0	0	0	1
NRBP1_1	0	0	1	1
CHPT1_1	0	0	0	0
CCDC93_1	0	0	0	1
CPPED1_1	0	0	0	1
PPIB_1	0	0	0	0
HVCN1_1	0	0	0	0
HOXA2_1	0	0	1	0
TUBA1A_1	1	1	1	0
FAM117A_1	0	1	1	1
SPC22_1	0	0	0	1
GALNT13_1	0	0	0	0
MPST_1	0	0	1	1
SNAPIN_1	0	0	0	0
MAP2K5_2	0	0	0	1
MAN2C1_1	0	0	0	1
NRCAM_2	0	0	0	0
PRKAB2_2	0	0	0	1
MLANA_1	0	1	0	0
PNISR_1	0	1	0	0
RABGAP1_1	0	0	0	0
NME4_1	0	0	0	0
EIF3H_1	0	0	0	0
HOXA6_1	0	1	0	0
RMND5A_1	0	0	0	1
PGD_1	0	0	1	0
IKZF5_1	0	1	0	0
SCAMP2_1	0	0	0	1
MRPL27_1	0	0	1	1
MRPS12_1	0	0	1	1
RAB32_1	1	0	1	1
LRP8_1	0	1	0	0
ECHS1_1	0	1	1	1
GALK2_1	0	0	0	0
SEC31A_2	0	0	0	0
LY96_1	0	1	0	0
PRKCD_2	0	0	0	0
RAD18_1	0	0	0	1
HAS2_1	0	1	1	1
SMC6_1	0	0	0	1
LRRC28_1	0	0	1	1
AGPAT5_1	0	0	0	1
RAB43_1	0	1	0	1
IL17REL_1	0	1	0	1
CREBL2_1	0	0	0	0
OCIAD1_1	0	1	0	0
HSPA8_1	1	0	1	1
HDAC9_2	0	1	0	0
SPCS2_1	0	0	0	0
NUP58_1	0	1	0	0
SATB1_1	0	0	0	0
SH3BP2_1	0	1	1	1
COX4I1_1	0	0	0	0
HSF2_1	0	1	0	0
CNRIP1_1	0	0	0	1
PAH_1	1	0	0	0
HVCN1_2	0	0	0	0
TGM4_1	1	0	0	1
NCOA1_2	0	0	0	1
SUMF1_2	0	0	0	0
LOXL2_1	0	0	0	0
BLZF1_1	0	1	0	0
DCTN5_1	0	0	1	0
UBE2L3_1	0	1	0	1
CDKN3_1	0	0	1	0
ELF1_1	0	0	0	1
PROCR_1	0	0	0	1
NKRF_1	0	0	0	0
PPP6R3_2	0	0	0	1
RGS17_1	0	0	0	0
NEXN_2	0	0	0	0
HDAC7_1	0	0	1	1
RPL15_1	0	0	1	1
KITLG_1	1	0	0	1
RPRD1A_1	0	0	0	1
NECAP1_1	0	1	0	0
STEAP3_1	0	0	0	1
ZBTB24_1	0	0	0	0
CENPW_1	0	0	0	0
USF3_1	0	0	1	0
FAM162A_1	0	0	0	1
CPNE8_1	0	1	0	0
GABRA6_1	0	0	0	0
EPHA3_1	0	0	0	0
NECAB2_1	0	0	0	0
ESRP1_1	0	1	1	1
SMARCE1_1	0	0	0	0
EIF4EBP2_1	0	0	0	0
COLEC12_1	0	0	0	1
C20orf96_1	0	0	1	0
DOLPP1_1	0	0	1	1
PTPN2_1	0	0	0	1
CHMP5_1	0	0	1	1
CCDC32_1	0	1	1	1
RPL37_1	0	0	0	0
SCARB2_1	0	0	0	0
SCD_1	1	0	0	0
PTBP3_1	0	0	0	0
NVL_1	0	0	0	0
DNAJB13_1	0	0	0	0
ESYT2_1	0	1	0	1
TTYH3_1	0	0	0	0
POLR2F_1	0	0	0	0
SLC16A3_2	0	0	0	0
TWIST1_1	1	1	1	1
MRPL45_1	0	0	0	1
DYNC1LI1_1	0	1	0	1
TAOK3_2	0	0	0	0
NSD1_2	0	0	0	0
GKN2_1	1	0	0	0
ENOPH1_1	0	1	1	0
NPHS2_1	1	0	0	1
LSM14B_1	1	0	0	0
CENPK_1	0	0	0	0
RPS10-NUDT3_1	0	0	0	0
LAPTM5_1	1	1	0	0
TOM1_1	0	1	0	0
GPR153_1	0	0	0	0
CCNG1_1	0	0	1	0
LRSAM1_2	0	0	0	0
DPP7_1	0	0	0	0
MRPS6_1	0	0	0	1
CDIP1_1	0	0	0	0
MTIF3_1	0	0	0	1
DAP3_1	0	0	0	1
VOPP1_2	0	0	0	0
U2AF1_1	0	0	0	0
TEAD1_2	0	0	1	0
HMGCL_1	0	0	0	1
VPS41_1	0	0	0	0
CPQ_1	0	0	0	0
FBLN1_1	0	1	0	0
SDSL_1	0	0	1	1
UQCRC2_1	0	1	0	1
RPL3L_1	1	0	1	0
RAB33A_1	0	0	0	0
UNC93B1_1	0	1	0	0
OLFML1_1	0	0	0	0
NPTX2_1	1	0	0	0
GPX7_1	0	0	0	0
C19orf70_1	0	0	0	0
TFAM_2	0	0	0	0
FUBP1_1	0	0	0	0
CDK1_1	0	0	1	0
DCUN1D4_1	0	0	1	1
RPP30_2	0	1	0	0
NAXD_1	0	0	1	0
ZMAT2_1	0	0	1	1
ERP29_1	0	1	0	0
NRSN1_2	1	0	0	1
ALOX5AP_1	0	0	0	0
AKAP6_1	0	0	0	0
SNUPN_1	0	0	0	0
TSHZ1_1	0	0	0	1
IGF-I_1	1	0	0	0
ITGA8_1	0	0	0	0
ACBD7_1	0	1	0	0
FAM45A_1	0	0	0	0
DJ-1_1	0	1	0	0
FAM118B_1	0	1	1	1
HESX1_1	0	0	1	1
CHERP_1	0	1	0	1
DUSP1_1	1	0	0	0
ACTB_1	1	0	1	1
CPT1A_1	0	0	1	0
TRIO_1	0	0	0	0
YAE1D1_1	0	1	0	1
COQ8A_1	0	1	1	1
GNG5_1	0	0	0	1
XPO6_2	0	0	0	0
PRPSAP1_2	0	0	0	1
UQCRFS1_1	0	1	0	1
ACVR1B_1	0	0	0	1
EPN2_1	0	1	0	1
WIPI1_1	0	0	1	1
YWHAQ_1	0	0	0	1
TCEA1_1	0	0	0	1
NUDT2_1	0	0	0	0
NUSAP1_1	0	0	1	1
NUDT9_1	0	0	1	1
UBL3_1	0	0	0	0
MAB21L2_1	0	1	0	1
TPH1_1	1	1	0	1
ADAM17_1	0	0	0	1
COL12A1_1	1	0	0	0
WRAP73_1	0	0	0	0
YME1L1_1	0	1	0	0
NIT1_1	0	0	0	0
TMEM57_1	0	0	1	1
CFDP1_1	0	0	0	0
IFNAR1_1	0	1	0	1
VPS50_1	0	0	0	0
FURIN_1	0	0	0	0
LLPH_1	0	1	0	0
JUN_1	0	0	1	1
PIGS_1	0	0	1	0
TXNL1_1	0	0	0	0
VCAN_1	1	0	0	1
C1orf27_1	0	0	0	0
UBE2E1_1	0	0	0	0
CHURC1_1	0	0	0	1
TWIST3_1	0	0	0	0
DYM_1	0	1	0	0
UHRF2_1	0	0	0	1
BCL10_1	0	0	0	1
DDA1_1	0	0	0	0
HACD4_1	0	0	0	0
RBM48_1	0	0	1	0
TBCK_1	0	0	1	0
KREMEN1_1	0	1	0	0
NEDD4_1	0	0	0	1
PSME3_1	0	1	0	0
GAPDH_1	1	1	0	1
COL17A1_1	0	0	0	1
Id1_1	1	0	0	0
PIGQ_1	0	0	0	0
KIF18B_1	0	0	1	1
DCT_1	1	0	0	0
ERGIC2_1	0	0	0	0
IL16_1	0	1	1	0
ZFAND6_1	0	1	0	1
POMC_1	1	0	0	0
COMMD1_1	0	0	0	0
ACO2_1	1	0	0	1
FAM213A_3	0	0	0	0
ASXL2_1	0	0	0	1
C16orf52_1	0	0	0	1
NT5C2_1	0	1	0	0
PPP1CB_1	0	0	0	0
TMOD3_1	0	0	0	0
CWC15_1	0	1	0	0
CD74_1	0	0	1	0
UBXN10_1	0	0	0	0
CEP104_1	0	0	0	0
ETFDH_2	0	1	0	1
EOMES_1	1	0	1	1
TRIM63_2	0	0	0	0
EIF2B_1	0	0	0	0
MAFB_1	1	1	0	1
ENTPD5_1	0	0	0	0
TPPP3_1	0	0	0	1
SFRP1_1	0	1	1	1
BMPR1A_1	0	0	0	0
ACBD6_1	0	0	0	0
CDC42SE1_1	0	0	0	0
FKBP4_1	0	0	0	1
CCT5_1	0	0	0	0
LAMP5_1	0	1	0	1
SS18L1_1	0	0	0	1
MDM2_1	0	0	0	0
NGF_2	0	1	0	0
MESD_1	0	0	1	0
C1GALT1_1	0	0	0	1
ATP6V1G3_1	1	0	0	0
DCTN4_1	0	0	0	0
THRAP3_2	0	0	0	1
GNB2L1_1	0	0	0	0
PPP3CB_1	0	0	0	0
MNAT1_1	0	0	0	0
SFXN4_1	0	1	0	0
BCL2L1_1	0	0	0	0
IFT22_1	0	0	1	1
RPS14_1	0	0	0	0
POLR3B_1	0	1	0	0
CLSTN1_1	0	1	0	0
AADAT_1	0	0	0	1
ADAMDEC1_1	0	1	0	0
CUL4B_2	0	0	0	0
ATP2B2_1	0	1	0	0
EPHB1_1	0	1	0	0
KALRN_1	0	0	0	0
SAAL1_1	0	0	0	1
CYCS_1	1	0	1	0
UBE3B_1	0	0	0	0
QPCT_1	0	0	0	0
TNFSF10_1	1	0	0	0
MRPL22_1	0	0	0	0
MMAB_1	0	0	1	1
SRSF6_1	1	1	0	1
MVD_1	0	0	1	1
RBM25_1	0	1	0	0
DARS_1	0	0	1	0
RNF34_1	0	0	1	0
XPO4_2	0	0	0	1
RBM6_1	0	0	0	0
FARS2_1	0	0	0	0
SLC25A5_1	1	0	1	1
GOLGA1_1	0	1	0	1
DYNLT1_1	0	1	0	0
PTGS1_1	0	1	0	1
TACC3_1	0	0	0	0
ELF2_2	0	0	0	0
UBE2T_1	0	0	1	1
VSNL1_1	0	0	0	0
HM13_2	0	0	0	0
C15orf41_1	0	1	0	1
TM2D1_1	0	0	0	0
ATG12_1	0	0	0	0
TRAPPC12_1	0	1	0	1
NPFFR2_1	0	0	0	1
AP3M2_1	0	0	0	0
NF2_1	0	0	1	1
G6PC2_1	0	0	1	0
TES_1	0	1	1	1
JAM3_1	0	1	0	1
SFT2D1_2	0	1	0	1
HOXA11_1	0	0	0	0
LAMP1_1	0	0	0	1
SLC25A39_1	0	0	0	0
SRP68_1	0	0	0	0
KIF11_1	0	0	0	0
LRRC45_1	0	0	0	1
RPS4_1	0	0	0	1
CALML3_1	0	0	0	1
MRPS14_1	0	0	0	1
TNPO1_1	0	1	0	0
KPNA6_1	0	0	0	1
MAPK9_1	0	1	1	1
MAPK11_1	0	0	0	1
EGFL7_2	0	0	0	0
TSPAN9_1	0	0	0	0
COTL1_1	0	0	0	0
BRAF_1	0	0	0	0
PBK_1	0	0	0	1
GCHFR_1	0	1	0	0
SPRY2_1	0	0	0	0
CDH7_1	0	1	0	0
ZCCHC17_1	0	0	1	0
PIK3C3_1	0	0	0	0
E2F6_1	0	1	0	1
WDR5_1	0	0	0	0
TNMD_1	0	0	0	0
YIPF3_1	0	1	0	1
CTPS1_1	0	0	0	1
RPF2_1	0	0	0	0
KCNAB1_1	0	0	0	1
PPID_1	0	0	0	0
ARID5B_1	0	1	0	0
ZBTB10_1	0	0	0	1
KERA_1	1	0	0	0
NSD1_1	0	0	0	0
NME5_1	0	0	0	0
PTP4A2_2	0	0	0	0
TCEA2_1	1	0	0	0
OGT_1	0	1	0	0
CHRNB2_1	0	0	0	1
DYNC2LI1_1	0	1	0	1
METTL9_2	0	0	0	0
RASD1_1	0	1	0	1
RPA3_1	0	0	0	0
ALDH1A2_1	1	1	1	1
SSBP1_1	0	0	0	0
SCO1_1	0	0	0	0
FAM183A_1	0	1	1	0
TMEM59_1	0	1	0	1
EYA2_1	0	0	0	0
RPS16_1	0	0	0	0
INHBB_1	1	0	0	1
RBM45_1	0	0	0	1
UTP11_1	0	0	0	0
VGLL4_1	0	1	0	1
PLPBP_1	0	0	1	1
TPST2_1	0	0	0	0
TRIM14_1	0	0	0	1
GTF2H5_1	0	1	1	1
VPS25_1	0	0	0	1
TXNRD1_1	1	0	0	1
ANAPC13_1	0	0	0	0
CHMP6_1	0	0	0	0
NUTF2_1	0	0	0	0
NAP1L1_1	1	0	0	1
GABARAPL2_2	0	0	0	1
METTL6_1	0	0	0	0
SSBP2_1	0	0	1	1
WDR43_1	0	0	0	0
CXorf56_1	0	1	0	1
ZFAND1_1	0	0	0	0
SYT4_1	0	1	0	0
SURF6_1	0	0	0	0
TPT1_1	1	0	0	0
ARIH1_1	0	0	0	0
TCEANC_1	0	1	0	0
CNOT2_1	0	0	0	0
NPLOC4_1	0	0	0	1
DTNBP1_1	0	0	0	1
ACAT2_1	0	1	0	1
CA2_1	1	0	0	0
CNOT9_1	0	0	0	1
ATP5G3_1	0	0	0	1
PTPMT1_1	0	0	0	0
STX7_1	0	0	0	1
XPNPEP1_1	0	0	0	0
RGS7_1	0	0	0	0
INTS11_1	0	0	0	0
PDIA4_1	0	1	0	1
IPMK_1	0	1	0	1
RIOK1_1	0	1	0	1
FABP7_1	1	0	0	0
LPCAT1_1	0	0	0	0
ST13_1	0	1	0	1
UBA2_2	0	0	0	0
MRPS7_2	0	0	0	0
AMPH_1	0	1	0	1
BRSK2_1	0	0	0	0
PHYHIPL_1	0	0	0	0
LMAN1_1	0	0	0	1
SRPK1_1	0	0	0	0
WDR91_1	0	1	0	0
CBLN4_1	0	0	0	0
NDUFS4_1	0	1	0	1
RTN4_3	0	0	1	0
MLF1_1	0	1	1	1
RPS3A_1	0	0	0	1
B3GALNT2_1	0	0	0	1
CXCL14_1	1	1	0	0
ST3GAL6_3	0	1	0	0
RPS20_1	1	0	0	0
MEMO1_1	0	0	0	0
ATP9A_1	0	1	0	1
G3BP1_1	1	0	0	1
ADGRG6_1	0	1	0	1
REXO5_1	0	0	0	0
ISOC1_1	0	0	0	1
CNTRL_1	0	1	0	0
HK1_1	0	1	0	1
FOXL2_1	0	0	0	0
PRKX_1	0	0	0	0
APRT_1	0	1	0	0
IBA57_1	0	1	0	1
TCF20_1	0	0	0	0
CDKN1A_1	1	1	0	1
DAAM2_2	0	1	0	1
ATL2_1	0	0	0	0
FUNDC1_1	0	0	0	0
HERC3_1	0	0	0	0
GBGT1_1	0	0	0	0
KLHL6_1	0	0	0	0
NPY2R_1	0	0	0	1
MLPH_1	0	1	1	1
INTS7_1	0	0	1	1
PI15_1	0	0	1	1
ARFGAP2_1	0	0	0	1
MAST4_1	0	0	0	1
STK10_1	0	1	0	0
PSMC3IP_1	0	0	0	0
EPDR1_1	0	0	1	0
EXOG_1	0	0	0	0
CARHSP1_1	1	1	0	1
COL8A1_2	0	0	1	0
RPS13_1	0	0	1	1
RAB8A_1	0	0	0	1
EVC2_1	0	0	1	0
NDC80_1	0	0	1	0
NAP1L4_1	0	0	1	0
GNG2_2	0	0	0	0
SLMAP_1	0	1	0	0
RNF141_1	0	0	0	0
MIA3_1	0	0	0	1
WDR3_1	0	0	0	0
ENTPD3_1	0	0	0	1
ANO10_1	0	0	0	0
NSUN6_1	0	0	0	0
ACTC1_1	1	1	0	0
SPON1_1	0	0	0	0
PRDX1_1	1	1	0	0
CDC27_1	0	0	0	0
GABRB2_1	0	1	0	0
OSTF1_1	0	0	1	0
RHOC_1	0	0	0	1
MANF_1	0	0	1	1
KIAA1191_1	1	0	0	1
QDPR_1	0	0	0	0
CMC4_1	0	0	1	1
UBLCP1_1	0	1	0	1
ACSBG1_1	1	1	0	0
CDH13_1	0	1	1	0
PTGER2_1	0	1	0	0
POLR3A_1	0	0	0	0
SMYD1_1	1	0	0	0
PDK4_1	1	1	0	1
NDUFB9_1	0	1	0	0
CHST8_1	0	0	0	0
ORC6_1	0	1	1	1
CDH6_2	0	0	0	0
ARSA_1	0	0	0	0
SEC11A_1	0	0	0	1
RIT1_1	0	0	0	1
SPARCL1_1	0	1	1	1
C11orf49_1	0	0	0	1
DNAJC1_1	0	0	0	1
PPP2R3B_1	0	0	0	1
RAE1_1	0	0	0	1
p95-APP2_1	0	0	0	1
UEVLD_1	0	0	0	0
EPS15_1	0	0	0	0
PRKAR1A_1	0	0	0	0
SKA3_1	0	1	0	0
TMED2_1	0	0	0	1
CNMD_1	0	0	0	1
PNPLA2_1	1	1	0	0
TCF12_1	0	0	0	1
NTRK2_1	0	0	0	0
ARL6IP4_1	0	0	0	1
DMTF1_1	0	1	0	0
MAT2B_1	0	0	0	0
POLR2B_1	0	0	0	0
CAPZB_1	0	1	0	0
FAM69B_1	0	0	0	0
DPF3_1	0	0	0	1
MRPL17_1	0	0	0	0
MRPS18A_1	0	1	0	0
GMNN_1	1	1	1	1
CYB5R3_1	0	0	0	1
SMPDL3B_1	0	0	1	0
ACTR8_2	0	0	0	1
USP48_1	0	0	0	1
IRF2_2	0	0	0	0
CHAC2_1	0	0	0	0
PIH1D3_1	1	0	1	0
RHOT2_1	0	0	0	0
SUPT5H_1	0	0	0	1
MRPS23_1	0	1	0	0
SFRP5_1	0	1	0	0
HACD1_1	0	0	0	1
FIBIN_1	1	0	0	0
WEE1_2	0	1	1	1
DNAJC18_1	0	0	0	0
SLC2A8_1	0	0	0	1
DIABLO_1	0	1	0	0
PIGY_1	0	0	0	0
ACOT11_1	0	0	0	1
CYP8B1_1	1	0	1	0
OTC_1	0	0	1	1
COL3A1_1	0	0	0	0
TSHZ2_1	0	0	0	0
RAB4A_1	0	0	0	1
CAPN10_1	0	0	0	0
PPIE_1	0	0	0	1
BCDIN3D_1	0	0	0	0
HNRNPH3_1	0	0	0	1
TMEM9_1	0	0	0	0
HAGH_1	0	1	0	1
SPSB4_1	0	0	0	0
RAC2_1	0	0	0	1
PPM1K_1	0	0	0	1
ALG8_1	0	0	0	1
TP63_2	0	0	1	1
YARS_1	0	1	0	1
MYC_1	1	0	0	0
CRMP1A_1	0	0	0	0
NOTCH2_1	0	0	0	1
ATG4A_1	0	0	1	1
ABCA5_1	0	0	0	1
TRDMT1_2	0	1	0	0
MRPS31_1	0	0	0	0
PMVK_1	0	0	0	1
AMDHD1_1	0	1	0	0
SIRT2_1	0	0	1	0
RBM41_1	0	1	0	0
CCPG1_2	0	0	1	0
XRCC4_2	0	0	0	1
ITGA6_1	0	0	0	0
BRF2_1	0	0	0	0
IREB2_1	0	0	0	0
ERGIC1_2	0	1	0	0
ESF1_1	0	0	0	1
RPL10A_1	0	0	0	0
DST_1	0	0	0	1
WDR18_1	0	0	0	1
ALDH3A1_1	0	0	0	0
GJC1_1	0	0	0	1
WASHC1_1	0	0	0	0
SEPT5_1	0	0	0	0
ATG3_1	0	0	0	1
HYI_1	0	0	0	1
SLC26A5_1	0	0	0	0
CCNH_1	0	0	0	0
NATD1_1	0	1	0	1
NOL7_1	0	0	0	1
ATP6V0C_1	1	0	0	1
LYVE1_1	0	1	0	0
TBC1D14_1	0	0	0	1
NPC2_1	0	1	0	0
RHOB_1	1	0	1	1
CMTM3_1	0	1	0	1
TMEM37_1	1	1	0	0
PPP1R21_1	0	0	0	1
CHRNG_1	0	1	0	1
MTF1_1	0	0	0	0
LRRC16A_1	0	0	0	1
FZD4_1	1	0	0	1
WDR6_1	1	0	0	0
PGRMC1_1	0	1	0	0
ITIH2_1	1	0	0	1
MYO1C_2	0	1	0	0
CMKLR1_1	0	0	0	0
CISD2_1	0	0	0	1
PTHLH_2	0	0	1	1
JAZF1_1	0	0	0	1
SLC26A6_1	0	0	0	0
PLK1_1	0	0	0	0
HMGCLL1_1	0	0	0	0
FAM210B_1	0	0	0	0
ASPR_1	0	0	0	0
STAT1_1	0	0	1	1
PXMP4_1	0	0	1	1
ARL5B_1	0	0	0	0
DYNLL2_1	1	1	1	1
CCND2_2	0	1	1	0
MELTF_1	0	0	0	1
MFSD4B_1	0	0	0	1
FEN1_1	0	1	0	0
ALG6_2	0	0	0	0
BYSL_1	0	0	0	1
AKR1A1_2	0	1	0	0
CIDEA_1	0	0	0	0
NKIRAS2_1	0	0	0	1
CADM1_1	0	0	0	0
PCDHGC3_1	0	1	1	1
HIKESHI_1	0	1	0	0
NDP_1	1	0	1	0
EPHX2_1	0	0	0	1
ZNHIT6_1	0	0	0	1
ZBTB6_1	0	0	0	0
SCAMP5_1	0	0	0	0
ARPP19_1	0	0	0	1
AKAP6_2	0	1	0	0
ATP1B4_1	0	0	0	0
SLC38A6_1	0	1	0	1
CDV3_1	0	0	1	0
FECH_2	0	0	0	0
ACTG2_1	1	0	0	1
DCTN6_1	0	1	0	0
FKBP3_1	0	0	0	1
RDH14_1	0	0	0	0
MAP3K14_1	0	1	1	1
DNAJC12_1	1	0	1	0
NUP133_1	0	0	0	0
PTF1A_1	0	0	0	0
IFNGR2_1	0	0	0	1
GTSF1_1	0	0	0	0
RUNX1T1_1	0	1	0	0
CARD11_1	0	1	0	1
PAQR7_1	0	0	0	0
TMEM245_1	0	1	1	0
NPY_1	1	0	0	1
CTNND1_2	0	0	0	1
RSPO2_1	0	0	0	0
PSMB3_1	0	0	0	1
IRF6_1	0	0	0	1
TRAFD1_1	0	0	1	1
ATP13A4_1	0	0	0	0
MIER1_1	0	0	0	1
EI24_1	0	0	0	0
NDE1_1	0	0	1	1
HS6ST2_1	0	0	0	1
ACSF2_1	0	0	0	1
NELFB_1	0	0	0	0
RPRD2_2	0	0	0	0
EXT2_1	0	0	0	0
RAB27A_1	0	0	0	1
PSAT1_1	1	0	1	1
ARFIP1_1	0	0	0	0
DDX42_1	0	0	0	1
C4orf46_1	0	0	0	1
SLBP_1	0	0	0	0
CBLN2_1	0	0	0	0
DNAJA1_1	0	0	1	1
SSRP1_1	0	0	0	0
CLINT1_1	0	0	0	0
FLNB_1	1	0	0	0
CSRNP3_1	0	0	0	0
HSPE1_1	0	1	0	1
CYP39A1_1	0	0	0	1
PRPF4_1	0	0	0	1
TERT_1	0	1	0	0
BAG5_1	0	0	0	0
EFTUD2_1	0	0	0	1
GPR137B_1	0	0	0	0
CRYZ_2	0	0	0	1
RAX1_1	0	1	0	1
DAP1_1	0	0	0	1
PPP1R17_1	0	0	0	0
TSPAN8_1	0	0	0	0
RSRC2_1	0	0	0	0
ANKRD49_1	0	0	1	1
MGMT_1	0	1	0	0
FAM102A_1	0	1	0	1
SLC37A2_1	0	0	0	1
POP5_1	0	1	0	1
TRUB1_1	0	0	0	1
CNBP_2	0	0	1	0
TMEM184C_1	0	0	1	0
BBOX1_1	0	0	0	0
ASIC1_1	1	0	0	1
POLH_1	0	1	0	1
HIST2H2AC_1	1	0	1	1
EFL1_1	0	0	0	0
EIF2AK1_1	0	0	0	0
NHLRC2_1	0	0	0	0
5-MCDG_1	0	0	1	0
CELF2_1	0	1	0	0
ACTR6_2	0	1	1	1
WDR45B_1	0	0	0	1
LRRC8C_1	0	0	0	1
STARD4_1	0	1	1	0
CDX2_1	1	0	0	0
KNSTRN_1	0	0	0	0
UBE2H_1	0	0	0	1
ATP5H_1	0	0	0	1
LSS_1	0	0	0	1
DNM1L_1	0	0	0	0
RPS12_1	1	0	0	0
SNRPB2_1	0	1	0	0
PDS5B_1	0	0	0	1
C1H21ORF59_1	0	0	1	0
CTBS_1	0	0	0	1
WWC1_1	0	0	0	1
UMAD1_1	0	0	0	0
RALB_1	0	1	1	1
GLI2_3	0	0	0	0
PLEKHH2_1	0	1	1	1
LCAT_1	1	0	0	1
ALDH1A1_2	1	1	0	0
MND1_1	0	0	0	0
